Year,Series,REF_AREA,Units,Value
2014,SM_DTH_MIGR,524,NUMBER,0
2015,SM_DTH_MIGR,524,NUMBER,0
2016,SM_DTH_MIGR,524,NUMBER,0
2017,SM_DTH_MIGR,524,NUMBER,0
2018,SM_DTH_MIGR,524,NUMBER,0
2019,SM_DTH_MIGR,524,NUMBER,0
