Year,Series,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,OCCUPATION,CUST_BREAKDOWN,COMPOSITE_BREAKDOWN,DISABILITY_STATUS,ACTIVITY,PRODUCT,Units,Value
2008,GB_XPD_RSDV,,None,None,None,None,None,None,None,None,None,None,None,PT,0.05439
2009,GB_XPD_RSDV,,None,None,None,None,None,None,None,None,None,None,None,PT,0.25924
2010,GB_XPD_RSDV,,None,None,None,None,None,None,None,None,None,None,None,PT,0.3022
