Year,Series,REF_AREA,Units,Value
1991,SH_STA_BRTC,524,PT,7.4
1996,SH_STA_BRTC,524,PT,9.0
2000,SH_STA_BRTC,524,PT,11.9
2001,SH_STA_BRTC,524,PT,10.9
2006,SH_STA_BRTC,524,PT,18.7
2011,SH_STA_BRTC,524,PT,36.0
2014,SH_STA_BRTC,524,PT,55.6
2016,SH_STA_BRTC,524,PT,58.0
