Year,Series,REF_AREA,SEX,AGE,Units,Value
2016,VC_VAW_MARR,524,F,Y15T19,PT,17.0
2016,VC_VAW_MARR,524,F,Y15T49,PT,11.2
2016,VC_VAW_MARR,524,F,Y20T24,PT,12.4
2016,VC_VAW_MARR,524,F,Y25T29,PT,12.0
2016,VC_VAW_MARR,524,F,Y30T34,PT,11.4
2016,VC_VAW_MARR,524,F,Y35T39,PT,11.0
2016,VC_VAW_MARR,524,F,Y40T44,PT,7.0
2016,VC_VAW_MARR,524,F,Y45T49,PT,9.8
