Year,Series,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,OCCUPATION,CUST_BREAKDOWN,COMPOSITE_BREAKDOWN,DISABILITY_STATUS,ACTIVITY,PRODUCT,Units,Value
2016,SP_DYN_MRBF15,,F,Y20T24,None,None,None,None,None,None,None,None,None,PT,7.0
2016,SP_DYN_MRBF18,,F,Y20T24,None,None,None,None,None,None,None,None,None,PT,39.5
