Year,Series,REF_AREA,SEX,AGE,Units,Value
2014,SL_TLF_CHLDEA,,,Y5T17,PT,19.0
2014,SL_TLF_CHLDEA,,F,Y5T17,PT,19.3
2014,SL_TLF_CHLDEA,,M,Y5T17,PT,19.2
2014,SL_TLF_CHLDEC,,,Y5T17,PT,21.7
2014,SL_TLF_CHLDEC,,F,Y5T17,PT,23.1
2014,SL_TLF_CHLDEC,,M,Y5T17,PT,20.3
