Year,Series,REF_AREA,Units,Value
1990,EN_LND_SLUM,524,PT,70.6
1995,EN_LND_SLUM,524,PT,67.3
2000,EN_LND_SLUM,524,PT,64.0
2005,EN_LND_SLUM,524,PT,60.7
2010,EN_LND_SLUM,524,PT,58.1
2014,EN_LND_SLUM,524,PT,54.3
2016,EN_LND_SLUM,524,PT,51.0
2018,EN_LND_SLUM,524,PT,49.3
