Year,Series,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,OCCUPATION,CUST_BREAKDOWN,COMPOSITE_BREAKDOWN,DISABILITY_STATUS,ACTIVITY,PRODUCT,Units,Value
2008,IC_GEN_MGTL,,F,None,None,None,None,None,None,None,None,None,None,PT,18.37
2017,IC_GEN_MGTL,,F,None,None,None,None,None,None,None,None,None,None,PT,13.17
2017,IC_GEN_MGTN,,F,None,None,None,None,None,None,None,None,None,None,PT,13.9
