Year,Series,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,OCCUPATION,CUST_BREAKDOWN,COMPOSITE_BREAKDOWN,DISABILITY_STATUS,ACTIVITY,PRODUCT,Units,Value
2011,GF_XPD_GBPC,,None,None,None,None,None,None,None,None,None,None,None,PT,95.95
2012,GF_XPD_GBPC,,None,None,None,None,None,None,None,None,None,None,None,PT,101.92
2013,GF_XPD_GBPC,,None,None,None,None,None,None,None,None,None,None,None,PT,94.05
