Year,Series,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,OCCUPATION,CUST_BREAKDOWN,COMPOSITE_BREAKDOWN,DISABILITY_STATUS,ACTIVITY,PRODUCT,Units,Value
2015,SG_HAZ_CMRBASEL,,None,None,None,None,None,None,None,None,None,None,None,PT,50.0
2020,SG_HAZ_CMRBASEL,,None,None,None,None,None,None,None,None,None,None,None,PT,20.0
2015,SG_HAZ_CMRMNTRL,,None,None,None,None,None,None,None,None,None,None,None,PT,100.0
2020,SG_HAZ_CMRMNTRL,,None,None,None,None,None,None,None,None,None,None,None,PT,100.0
2015,SG_HAZ_CMRROTDAM,,None,None,None,None,None,None,None,None,None,None,None,PT,31.37
2020,SG_HAZ_CMRROTDAM,,None,None,None,None,None,None,None,None,None,None,None,PT,68.97
2015,SG_HAZ_CMRSTHOLM,,None,None,None,None,None,None,None,None,None,None,None,PT,66.67
2020,SG_HAZ_CMRSTHOLM,,None,None,None,None,None,None,None,None,None,None,None,PT,62.5
