Year,Series,REF_AREA,Units,Value
2015,SG_REG_BRTH90N,524,NUMBER,0
2016,SG_REG_BRTH90N,524,NUMBER,0
2017,SG_REG_BRTH90N,524,NUMBER,0
2018,SG_REG_BRTH90N,524,NUMBER,0
2011,SG_REG_CENSUSN,524,NUMBER,1
2015,SG_REG_DETH75N,524,NUMBER,0
2016,SG_REG_DETH75N,524,NUMBER,0
2017,SG_REG_DETH75N,524,NUMBER,0
2018,SG_REG_DETH75N,524,NUMBER,0
