Year,Value,SERIES,UNIT_MEASURE
2008,0.312727179618072,SE_GPI_PART,RO
2011,1.10474,SE_GPI_PTNPRE,RO
2014,0.99238,SE_GPI_PTNPRE,RO
2015,0.96029,SE_GPI_PTNPRE,RO
2016,0.93215,SE_GPI_PTNPRE,RO
2017,0.88944,SE_GPI_PTNPRE,RO
2019,0.91143,SE_GPI_PTNPRE,RO
