Year,Value,SERIES,UNIT_MEASURE
2000,15.4,SH_STA_SCIDE,PER_100000_POP
2005,12.5,SH_STA_SCIDE,PER_100000_POP
2010,10.5,SH_STA_SCIDE,PER_100000_POP
2015,9.1,SH_STA_SCIDE,PER_100000_POP
2016,8.8,SH_STA_SCIDE,PER_100000_POP
2000,3649.0,SH_STA_SCIDEN,NUMBER
2005,3208.0,SH_STA_SCIDEN,NUMBER
2010,2827.0,SH_STA_SCIDEN,NUMBER
2015,2620.0,SH_STA_SCIDEN,NUMBER
2016,2544.0,SH_STA_SCIDEN,NUMBER
