Year,Value,SERIES,UNIT_MEASURE
2004,40.96,SL_EMP_GTOTL,PT
2005,41.37,SL_EMP_GTOTL,PT
2006,41.27,SL_EMP_GTOTL,PT
2007,41.09,SL_EMP_GTOTL,PT
2008,39.61,SL_EMP_GTOTL,PT
2009,40.18,SL_EMP_GTOTL,PT
2010,39.87,SL_EMP_GTOTL,PT
2011,40.36,SL_EMP_GTOTL,PT
2012,39.52,SL_EMP_GTOTL,PT
2013,39.64,SL_EMP_GTOTL,PT
2014,38.56,SL_EMP_GTOTL,PT
2015,39.64,SL_EMP_GTOTL,PT
2016,40.82,SL_EMP_GTOTL,PT
2017,37.11,SL_EMP_GTOTL,PT
