Year,Value,SERIES,UNIT_MEASURE
2005,14.18,TM_TAX_WMFN,PT
2010,12.95,TM_TAX_WMFN,PT
2015,15.23,TM_TAX_WMFN,PT
2016,11.38,TM_TAX_WMFN,PT
2017,13.8,TM_TAX_WMFN,PT
2018,14.14,TM_TAX_WMFN,PT
2005,14.09,TM_TAX_WMPS,PT
2010,12.68,TM_TAX_WMPS,PT
2015,14.5,TM_TAX_WMPS,PT
2016,10.68,TM_TAX_WMPS,PT
2017,13.15,TM_TAX_WMPS,PT
2018,13.46,TM_TAX_WMPS,PT
