Year,Value,SERIES,UNIT_MEASURE
1990,70.6,EN_LND_SLUM,PT
1995,67.3,EN_LND_SLUM,PT
2000,64.0,EN_LND_SLUM,PT
2005,60.7,EN_LND_SLUM,PT
2010,58.1,EN_LND_SLUM,PT
2014,54.3,EN_LND_SLUM,PT
2016,51.0,EN_LND_SLUM,PT
2018,49.3,EN_LND_SLUM,PT
