Year,Value,SERIES,UNIT_MEASURE
2015,50.0,SG_HAZ_CMRBASEL,PT
2020,20.0,SG_HAZ_CMRBASEL,PT
2015,100.0,SG_HAZ_CMRMNTRL,PT
2020,100.0,SG_HAZ_CMRMNTRL,PT
2015,31.37,SG_HAZ_CMRROTDAM,PT
2020,68.97,SG_HAZ_CMRROTDAM,PT
2015,66.67,SG_HAZ_CMRSTHOLM,PT
2020,62.5,SG_HAZ_CMRSTHOLM,PT
