Year,Value,SERIES,UNIT_MEASURE
2000,24,SH_ACS_UNHC,IX
2005,29,SH_ACS_UNHC,IX
2010,42,SH_ACS_UNHC,IX
2015,51,SH_ACS_UNHC,IX
2017,48,SH_ACS_UNHC,IX
