Year,Value,SERIES,UNIT_MEASURE
2015,0,SG_REG_BRTH90N,NUMBER
2016,0,SG_REG_BRTH90N,NUMBER
2017,0,SG_REG_BRTH90N,NUMBER
2018,0,SG_REG_BRTH90N,NUMBER
2011,1,SG_REG_CENSUSN,NUMBER
2015,0,SG_REG_DETH75N,NUMBER
2016,0,SG_REG_DETH75N,NUMBER
2017,0,SG_REG_DETH75N,NUMBER
2018,0,SG_REG_DETH75N,NUMBER
