Year,Value,SERIES,UNIT_MEASURE
2010,26834231,SH_TRP_INTVN,NUMBER
2011,26975315,SH_TRP_INTVN,NUMBER
2012,20852506,SH_TRP_INTVN,NUMBER
2013,23979335,SH_TRP_INTVN,NUMBER
2014,21348508,SH_TRP_INTVN,NUMBER
2015,18850311,SH_TRP_INTVN,NUMBER
2016,17552881,SH_TRP_INTVN,NUMBER
2017,16062081,SH_TRP_INTVN,NUMBER
2018,14520580,SH_TRP_INTVN,NUMBER
