Year,Value,Units,Series
1995,1781,NUMBER,ER_GRF_PLNTSTOR
2000,2532,NUMBER,ER_GRF_PLNTSTOR
2005,2532,NUMBER,ER_GRF_PLNTSTOR
2010,2776,NUMBER,ER_GRF_PLNTSTOR
2012,4155,NUMBER,ER_GRF_PLNTSTOR
2014,4667,NUMBER,ER_GRF_PLNTSTOR
2016,4671,NUMBER,ER_GRF_PLNTSTOR
2017,4671,NUMBER,ER_GRF_PLNTSTOR
2018,4671,NUMBER,ER_GRF_PLNTSTOR
2019,4671,NUMBER,ER_GRF_PLNTSTOR
