Year,Value,Units,Series
2000,8.4,PT,ER_H2O_STRESS
2001,8.4,PT,ER_H2O_STRESS
2002,8.3,PT,ER_H2O_STRESS
2003,8.3,PT,ER_H2O_STRESS
2004,8.3,PT,ER_H2O_STRESS
2005,8.3,PT,ER_H2O_STRESS
2006,8.3,PT,ER_H2O_STRESS
2007,8.3,PT,ER_H2O_STRESS
2008,8.3,PT,ER_H2O_STRESS
2009,8.3,PT,ER_H2O_STRESS
2010,8.3,PT,ER_H2O_STRESS
2011,8.3,PT,ER_H2O_STRESS
2012,8.3,PT,ER_H2O_STRESS
2013,8.3,PT,ER_H2O_STRESS
2014,8.3,PT,ER_H2O_STRESS
2015,8.3,PT,ER_H2O_STRESS
