Year,Value,Units,Series
2015,0.05,IX,SG_DSR_LGRGSR
2016,0.05,IX,SG_DSR_LGRGSR
2017,0.05,IX,SG_DSR_LGRGSR
2018,0.375,IX,SG_DSR_LGRGSR
2019,0.75,IX,SG_DSR_LGRGSR
