Year,Value,SERIES,UNIT_MEASURE
2014,0,SM_DTH_MIGR,NUMBER
2015,0,SM_DTH_MIGR,NUMBER
2016,0,SM_DTH_MIGR,NUMBER
2017,0,SM_DTH_MIGR,NUMBER
2018,0,SM_DTH_MIGR,NUMBER
2019,0,SM_DTH_MIGR,NUMBER
