Year,Value,SERIES,UNIT_MEASURE
2000,1.5,SH_STA_POISN,PER_100000_POP
2005,0.9,SH_STA_POISN,PER_100000_POP
2010,0.7,SH_STA_POISN,PER_100000_POP
2015,0.5,SH_STA_POISN,PER_100000_POP
2016,0.4,SH_STA_POISN,PER_100000_POP
