Year,Value,SERIES,UNIT_MEASURE
2015,0.05,SG_DSR_LGRGSR,IX
2016,0.05,SG_DSR_LGRGSR,IX
2017,0.05,SG_DSR_LGRGSR,IX
2018,0.375,SG_DSR_LGRGSR,IX
2019,0.75,SG_DSR_LGRGSR,IX
