Year,SERIES,REF_AREA,UNIT_MEASURE,Value
2014,SE_PRE_PARTN,,PT,50.7
2019,SE_PRE_PARTN,,PT,82.9
2019,SE_PRE_PARTN,प्रान्त न। १,PT,81.4
2019,SE_PRE_PARTN,प्रान्त न। २,PT,71.5
2019,SE_PRE_PARTN,वाग्मती,PT,96.6
2019,SE_PRE_PARTN,गण्डकी,PT,97.9
2019,SE_PRE_PARTN,लुम्बिनी,PT,81.3
2019,SE_PRE_PARTN,कर्णाली,PT,82.1
2019,SE_PRE_PARTN,सुदूरपश्चिम,PT,80.0
