Year,SERIES,REF_AREA,UNIT_MEASURE,Value
2014,SG_REG_BRTH,,PT,58.1
2019,SG_REG_BRTH,,PT,77.2
2019,SG_REG_BRTH,प्रान्त न। १,PT,78.4
2019,SG_REG_BRTH,प्रान्त न। २,PT,76.1
2019,SG_REG_BRTH,वाग्मती,PT,70.8
2019,SG_REG_BRTH,गण्डकी,PT,73.8
2019,SG_REG_BRTH,लुम्बिनी,PT,76.7
2019,SG_REG_BRTH,कर्णाली,PT,84.4
2019,SG_REG_BRTH,सुदूरपश्चिम,PT,89.1
