Year,Value,Units,Series
2001,0,Percent,Proportion of local breeds classified as being at risk as a percentage of local breeds with known level of extinction risk [2.5.2]
2002,0,Percent,Proportion of local breeds classified as being at risk as a percentage of local breeds with known level of extinction risk [2.5.2]
