Year,Value,Units,Series
1990,70.6,Percent,Proportion of urban population living in slums
1995,67.3,Percent,Proportion of urban population living in slums
2000,64.0,Percent,Proportion of urban population living in slums
2005,60.7,Percent,Proportion of urban population living in slums
2010,58.1,Percent,Proportion of urban population living in slums
2014,54.3,Percent,Proportion of urban population living in slums
2016,51.0,Percent,Proportion of urban population living in slums
2018,49.3,Percent,Proportion of urban population living in slums
