Year,Value,Units,Series
2014,0,Number,Total deaths and disappearances recorded during migration [10.7.3]
2015,0,Number,Total deaths and disappearances recorded during migration [10.7.3]
2016,0,Number,Total deaths and disappearances recorded during migration [10.7.3]
2017,0,Number,Total deaths and disappearances recorded during migration [10.7.3]
2018,0,Number,Total deaths and disappearances recorded during migration [10.7.3]
2019,0,Number,Total deaths and disappearances recorded during migration [10.7.3]
2020,12,Number,Total deaths and disappearances recorded during migration [10.7.3]
