Year,Value,Units,Series
2011,63.66553,Micrograms per cubic meter,"Annual mean levels of fine particulate matter in cities, urban population [11.6.2]"
2012,69.51924,Micrograms per cubic meter,"Annual mean levels of fine particulate matter in cities, urban population [11.6.2]"
2013,73.94074,Micrograms per cubic meter,"Annual mean levels of fine particulate matter in cities, urban population [11.6.2]"
2014,80.82924,Micrograms per cubic meter,"Annual mean levels of fine particulate matter in cities, urban population [11.6.2]"
2015,76.65568,Micrograms per cubic meter,"Annual mean levels of fine particulate matter in cities, urban population [11.6.2]"
2016,81.57073,Micrograms per cubic meter,"Annual mean levels of fine particulate matter in cities, urban population [11.6.2]"
