Year,Value,Units,Series
2015,0.05,Index,Score of adoption and implementation of national DRR strategies in line with the Sendai Framework
2016,0.05,Index,Score of adoption and implementation of national DRR strategies in line with the Sendai Framework
2017,0.05,Index,Score of adoption and implementation of national DRR strategies in line with the Sendai Framework
2018,0.375,Index,Score of adoption and implementation of national DRR strategies in line with the Sendai Framework
2019,0.75,Index,Score of adoption and implementation of national DRR strategies in line with the Sendai Framework
