Year,Series,Reference area,Sex,Age,Degree of urbanisation,Income or wealth quantile,Education level,Occupation,Custom Breakdown,COMPOSITE_BREAKDOWN,Disability status,Economic activity,Type of product,Units,Value
2020,"Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information",,None,None,None,None,None,None,None,None,None,None,None,Number,2007
