Year,Series,Reference area,Units,Value
2015,SG_DSR_SILN,,NUMBER,800.0
2016,SG_DSR_SILN,,NUMBER,825.0
2017,SG_DSR_SILN,,NUMBER,12.0
2018,SG_DSR_SILN,,NUMBER,56.0
2019,SG_DSR_SILN,,NUMBER,127.0
2015,SG_DSR_SILS,,PT,23.71073
2016,SG_DSR_SILS,,PT,24.45169
2017,SG_DSR_SILS,,PT,1.59363
2018,SG_DSR_SILS,,PT,7.43692
2019,SG_DSR_SILS,,PT,16.86587
2015,SG_GOV_LOGV,,NUMBER,3374.0
2016,SG_GOV_LOGV,,NUMBER,3374.0
2017,SG_GOV_LOGV,,NUMBER,753.0
2018,SG_GOV_LOGV,,NUMBER,753.0
2019,SG_GOV_LOGV,,NUMBER,753.0
