Year,SERIES,REF_AREA,UNIT_MEASURE,Value
2014,SE_DEV_ONTRK,,PT,64.4
2019,SE_DEV_ONTRK,,PT,65.2
2019,SE_DEV_ONTRK,प्रान्त न। १,PT,76.9
2019,SE_DEV_ONTRK,प्रान्त न। २,PT,55.8
2019,SE_DEV_ONTRK,वाग्मती,PT,73.9
2019,SE_DEV_ONTRK,गण्डकी,PT,79.5
2019,SE_DEV_ONTRK,लुम्बिनी,PT,60.0
2019,SE_DEV_ONTRK,कर्णाली,PT,55.0
2019,SE_DEV_ONTRK,सुदूरपश्चिम,PT,59.9
