Year,Value,Units,Series
2006,1.6551,CON_USD,DC_TOF_SCHIPSL
2007,1.09794,CON_USD,DC_TOF_SCHIPSL
2008,2.13111,CON_USD,DC_TOF_SCHIPSL
2009,8.57569,CON_USD,DC_TOF_SCHIPSL
2010,9.1378,CON_USD,DC_TOF_SCHIPSL
2011,10.59542,CON_USD,DC_TOF_SCHIPSL
2012,7.94233,CON_USD,DC_TOF_SCHIPSL
2013,7.79747,CON_USD,DC_TOF_SCHIPSL
2014,5.95644,CON_USD,DC_TOF_SCHIPSL
2015,6.93319,CON_USD,DC_TOF_SCHIPSL
2016,4.66682,CON_USD,DC_TOF_SCHIPSL
2017,5.27361,CON_USD,DC_TOF_SCHIPSL
2018,4.30199,CON_USD,DC_TOF_SCHIPSL
