Year,Value,Units,Series
1990,70.6,PT,EN_LND_SLUM
1995,67.3,PT,EN_LND_SLUM
2000,64.0,PT,EN_LND_SLUM
2005,60.7,PT,EN_LND_SLUM
2010,58.1,PT,EN_LND_SLUM
2014,54.3,PT,EN_LND_SLUM
2016,51.0,PT,EN_LND_SLUM
2018,49.3,PT,EN_LND_SLUM
