Year,Value,Units,Series
2010,0,BOOL,ER_IAS_LEGIS
2016,1,BOOL,ER_IAS_LEGIS
2016,1,BOOL,ER_IAS_NBSAP
2020,1,BOOL,ER_IAS_NBSAP
