Year,Value,Units,Series
2004,41.0,PT,SL_EMP_GTOTL
2005,41.4,PT,SL_EMP_GTOTL
2006,41.3,PT,SL_EMP_GTOTL
2007,41.1,PT,SL_EMP_GTOTL
2008,39.6,PT,SL_EMP_GTOTL
2009,40.2,PT,SL_EMP_GTOTL
2010,39.9,PT,SL_EMP_GTOTL
2011,40.4,PT,SL_EMP_GTOTL
2012,39.5,PT,SL_EMP_GTOTL
2013,39.6,PT,SL_EMP_GTOTL
2014,38.6,PT,SL_EMP_GTOTL
2015,39.6,PT,SL_EMP_GTOTL
2016,40.8,PT,SL_EMP_GTOTL
2017,37.1,PT,SL_EMP_GTOTL
