Year,Value,Units,Series
2015,0,NUMBER,SG_REG_BRTH90N
2016,0,NUMBER,SG_REG_BRTH90N
2017,0,NUMBER,SG_REG_BRTH90N
2018,0,NUMBER,SG_REG_BRTH90N
2019,0,NUMBER,SG_REG_BRTH90N
2011,1,NUMBER,SG_REG_CENSUSN
2015,0,NUMBER,SG_REG_DETH75N
2016,0,NUMBER,SG_REG_DETH75N
2017,0,NUMBER,SG_REG_DETH75N
2018,0,NUMBER,SG_REG_DETH75N
2019,0,NUMBER,SG_REG_DETH75N
