Year,Value,Units,Series
2006,1.38,USD_PER_M3,ER_H2O_WUEYST
2007,1.42,USD_PER_M3,ER_H2O_WUEYST
2008,1.5,USD_PER_M3,ER_H2O_WUEYST
2009,1.56,USD_PER_M3,ER_H2O_WUEYST
2010,1.62,USD_PER_M3,ER_H2O_WUEYST
2011,1.68,USD_PER_M3,ER_H2O_WUEYST
2012,1.76,USD_PER_M3,ER_H2O_WUEYST
2013,1.82,USD_PER_M3,ER_H2O_WUEYST
2014,1.92,USD_PER_M3,ER_H2O_WUEYST
2015,1.98,USD_PER_M3,ER_H2O_WUEYST
2016,1.98,USD_PER_M3,ER_H2O_WUEYST
2017,2.13,USD_PER_M3,ER_H2O_WUEYST
2018,2.24,USD_PER_M3,ER_H2O_WUEYST
