Year,SERIES,REF_AREA,UNIT_MEASURE,Value
2014,SH_DYN_NMRT,,PT,23
2019,SH_DYN_NMRT,,PT,16
2019,SH_DYN_NMRT,प्रान्त न। १,PT,20
2019,SH_DYN_NMRT,प्रान्त न। २,PT,10
2019,SH_DYN_NMRT,वाग्मती,PT,9
2019,SH_DYN_NMRT,गण्डकी,PT,18
2019,SH_DYN_NMRT,लुम्बिनी,PT,22
2019,SH_DYN_NMRT,कर्णाली,PT,11
2019,SH_DYN_NMRT,सुदूरपश्चिम,PT,25
