Year,Series,REF_AREA,SEX,AGE,Units,Value
2019,SE_DEV_ONTRK,,,M36T59,PT,65.2
2019,SE_DEV_ONTRK,,F,M36T59,PT,65.6
2019,SE_DEV_ONTRK,,M,M36T59,PT,64.8
