Year,SERIES,REF_AREA,UNIT_MEASURE,Value
2014,EG_ACS_ELEC,,PT,84.9
2019,EG_ACS_ELEC,,PT,89.9
2019,EG_ACS_ELEC,प्रान्त न। १,PT,88.5
2019,EG_ACS_ELEC,प्रान्त न। २,PT,96.3
2019,EG_ACS_ELEC,वाग्मती,PT,97.4
2019,EG_ACS_ELEC,गण्डकी,PT,98.9
2019,EG_ACS_ELEC,लुम्बिनी,PT,90.8
2019,EG_ACS_ELEC,कर्णाली,PT,44.9
2019,EG_ACS_ELEC,सुदूरपश्चिम,PT,77.1
